trip,mark,length,weight,year,section,species
2,0,412,650,2002,ScottyBrown,RBT
2,0,305,275,2002,ScottyBrown,RBT
2,0,355,450,2002,ScottyBrown,RBT
2,1,416,NA,2002,ScottyBrown,RBT
2,0,426,705,2002,ScottyBrown,RBT
2,0,312,305,2002,ScottyBrown,RBT
2,0,362,470,2002,ScottyBrown,RBT
2,0,416,770,2002,ScottyBrown,RBT
2,0,210,90,2002,ScottyBrown,RBT
2,0,202,80,2002,ScottyBrown,RBT
2,0,182,70,2002,ScottyBrown,RBT
2,0,202,80,2002,ScottyBrown,RBT
2,0,380,540,2002,ScottyBrown,RBT
2,1,292,NA,2002,ScottyBrown,RBT
2,0,174,50,2002,ScottyBrown,RBT
2,1,175,NA,2002,ScottyBrown,RBT
2,0,150,40,2002,ScottyBrown,RBT
2,0,365,460,2002,ScottyBrown,RBT
2,0,415,700,2002,ScottyBrown,RBT
2,0,502,1130,2002,ScottyBrown,RBT
2,0,418,625,2002,ScottyBrown,RBT
2,1,290,NA,2002,ScottyBrown,RBT
2,0,390,590,2002,ScottyBrown,RBT
2,0,442,700,2002,ScottyBrown,RBT
2,1,460,NA,2002,ScottyBrown,RBT
2,0,368,480,2002,ScottyBrown,RBT
2,0,448,690,2002,ScottyBrown,RBT
2,1,370,NA,2002,ScottyBrown,RBT
2,1,318,NA,2002,ScottyBrown,RBT
2,0,386,560,2002,ScottyBrown,RBT
2,0,230,130,2002,ScottyBrown,RBT
2,0,195,70,2002,ScottyBrown,RBT
2,0,348,400,2002,ScottyBrown,RBT
2,0,310,316,2002,ScottyBrown,RBT
2,0,418,580,2002,ScottyBrown,RBT
2,0,392,540,2002,ScottyBrown,RBT
2,0,392,600,2002,ScottyBrown,RBT
2,0,392,650,2002,ScottyBrown,RBT
2,0,378,500,2002,ScottyBrown,RBT
2,0,318,320,2002,ScottyBrown,RBT
2,0,350,420,2002,ScottyBrown,RBT
2,0,390,620,2002,ScottyBrown,RBT
2,1,390,NA,2002,ScottyBrown,RBT
2,0,380,490,2002,ScottyBrown,RBT
2,0,448,730,2002,ScottyBrown,RBT
2,0,400,680,2002,ScottyBrown,RBT
2,0,378,390,2002,ScottyBrown,RBT
2,1,386,NA,2002,ScottyBrown,RBT
2,0,480,1120,2002,ScottyBrown,RBT
2,0,185,70,2002,ScottyBrown,RBT
2,0,416,660,2002,ScottyBrown,RBT
2,1,338,NA,2002,ScottyBrown,RBT
2,1,342,NA,2002,ScottyBrown,RBT
2,0,202,100,2002,ScottyBrown,RBT
2,0,195,85,2002,ScottyBrown,RBT
2,1,420,NA,2002,ScottyBrown,RBT
2,0,402,560,2002,ScottyBrown,RBT
2,1,293,NA,2002,ScottyBrown,RBT
2,1,334,NA,2002,ScottyBrown,RBT
2,0,420,720,2002,ScottyBrown,RBT
2,0,388,510,2002,ScottyBrown,RBT
2,0,382,540,2002,ScottyBrown,RBT
2,0,402,550,2002,ScottyBrown,RBT
2,0,422,660,2002,ScottyBrown,RBT
2,1,276,NA,2002,ScottyBrown,RBT
2,0,218,190,2002,ScottyBrown,RBT
2,0,195,60,2002,ScottyBrown,RBT
2,0,188,55,2002,ScottyBrown,RBT
2,0,418,680,2002,ScottyBrown,RBT
2,0,210,110,2002,ScottyBrown,RBT
2,0,312,220,2002,ScottyBrown,RBT
2,0,172,50,2002,ScottyBrown,RBT
2,0,416,710,2002,ScottyBrown,RBT
2,0,482,1160,2002,ScottyBrown,RBT
2,0,482,545,2002,ScottyBrown,RBT
2,1,423,NA,2002,ScottyBrown,RBT
2,0,374,560,2002,ScottyBrown,RBT
2,0,384,525,2002,ScottyBrown,RBT
2,1,398,NA,2002,ScottyBrown,RBT
2,0,427,585,2002,ScottyBrown,RBT
2,0,312,380,2002,ScottyBrown,RBT
2,1,437,NA,2002,ScottyBrown,RBT
2,0,410,650,2002,ScottyBrown,RBT
2,0,470,770,2002,ScottyBrown,RBT
2,0,367,460,2002,ScottyBrown,RBT
2,0,322,320,2002,ScottyBrown,RBT
2,1,310,NA,2002,ScottyBrown,RBT
2,0,328,345,2002,ScottyBrown,RBT
2,0,376,480,2002,ScottyBrown,RBT
2,0,298,240,2002,ScottyBrown,RBT
2,0,396,550,2002,ScottyBrown,RBT
2,0,365,430,2002,ScottyBrown,RBT
2,0,356,390,2002,ScottyBrown,RBT
2,0,298,240,2002,ScottyBrown,RBT
2,1,242,NA,2002,ScottyBrown,RBT
2,0,172,55,2002,ScottyBrown,RBT
2,0,176,50,2002,ScottyBrown,RBT
2,0,182,50,2002,ScottyBrown,RBT
2,0,350,430,2002,ScottyBrown,RBT
2,0,352,440,2002,ScottyBrown,RBT
2,0,438,860,2002,ScottyBrown,RBT
2,1,482,NA,2002,ScottyBrown,RBT
2,1,440,NA,2002,ScottyBrown,RBT
2,0,390,620,2002,ScottyBrown,RBT
2,0,342,390,2002,ScottyBrown,RBT
2,0,376,550,2002,ScottyBrown,RBT
2,0,475,1070,2002,ScottyBrown,RBT
2,0,422,760,2002,ScottyBrown,RBT
2,0,414,670,2002,ScottyBrown,RBT
2,0,382,560,2002,ScottyBrown,RBT
2,1,302,NA,2002,ScottyBrown,RBT
2,0,396,540,2002,ScottyBrown,RBT
2,0,232,130,2002,ScottyBrown,RBT
2,1,400,NA,2002,ScottyBrown,RBT
2,0,411,620,2002,ScottyBrown,RBT
2,0,388,530,2002,ScottyBrown,RBT
2,0,404,580,2002,ScottyBrown,RBT
2,1,435,NA,2002,ScottyBrown,RBT
2,0,390,590,2002,ScottyBrown,RBT
2,0,411,590,2002,ScottyBrown,RBT
2,0,320,300,2002,ScottyBrown,RBT
2,0,398,570,2002,ScottyBrown,RBT
2,0,448,705,2002,ScottyBrown,RBT
2,0,370,460,2002,ScottyBrown,RBT
2,0,418,770,2002,ScottyBrown,RBT
2,0,405,560,2002,ScottyBrown,RBT
2,0,360,440,2002,ScottyBrown,RBT
2,0,205,70,2002,ScottyBrown,RBT
2,0,220,110,2002,ScottyBrown,RBT
2,0,298,240,2002,ScottyBrown,RBT
2,0,362,430,2002,ScottyBrown,RBT
2,0,216,85,2002,ScottyBrown,RBT
2,1,412,NA,2002,ScottyBrown,RBT
2,0,356,400,2002,ScottyBrown,RBT
2,0,372,560,2002,ScottyBrown,RBT
2,0,192,50,2002,ScottyBrown,RBT
2,0,376,470,2002,ScottyBrown,RBT
2,0,102,10,2004,ScottyBrown,RBT
2,0,108,10,2004,ScottyBrown,RBT
2,0,108,15,2004,ScottyBrown,RBT
2,0,110,20,2004,ScottyBrown,RBT
1,0,112,NA,2004,ScottyBrown,RBT
2,0,115,10,2004,ScottyBrown,RBT
2,0,120,55,2004,ScottyBrown,RBT
2,0,120,20,2004,ScottyBrown,RBT
2,0,120,15,2004,ScottyBrown,RBT
2,0,122,20,2004,ScottyBrown,RBT
2,0,125,20,2004,ScottyBrown,RBT
2,0,128,780,2004,ScottyBrown,RBT
2,0,130,25,2004,ScottyBrown,RBT
1,0,136,25,2004,ScottyBrown,RBT
1,0,142,25,2004,ScottyBrown,RBT
2,0,145,30,2004,ScottyBrown,RBT
2,0,145,40,2004,ScottyBrown,RBT
2,0,146,40,2004,ScottyBrown,RBT
1,0,150,30,2004,ScottyBrown,RBT
1,0,152,35,2004,ScottyBrown,RBT
1,0,152,40,2004,ScottyBrown,RBT
2,0,155,50,2004,ScottyBrown,RBT
2,0,156,40,2004,ScottyBrown,RBT
2,0,160,45,2004,ScottyBrown,RBT
1,0,162,40,2004,ScottyBrown,RBT
1,0,162,40,2004,ScottyBrown,RBT
2,0,165,50,2004,ScottyBrown,RBT
1,0,170,50,2004,ScottyBrown,RBT
1,0,170,50,2004,ScottyBrown,RBT
1,0,170,40,2004,ScottyBrown,RBT
1,0,172,50,2004,ScottyBrown,RBT
2,0,172,60,2004,ScottyBrown,RBT
1,0,173,55,2004,ScottyBrown,RBT
1,0,175,55,2004,ScottyBrown,RBT
1,0,175,60,2004,ScottyBrown,RBT
1,0,176,50,2004,ScottyBrown,RBT
1,0,178,50,2004,ScottyBrown,RBT
1,0,180,40,2004,ScottyBrown,RBT
1,0,182,65,2004,ScottyBrown,RBT
2,1,182,NA,2004,ScottyBrown,RBT
2,0,182,60,2004,ScottyBrown,RBT
1,0,185,60,2004,ScottyBrown,RBT
2,0,185,70,2004,ScottyBrown,RBT
1,0,186,80,2004,ScottyBrown,RBT
2,1,188,NA,2004,ScottyBrown,RBT
1,0,192,60,2004,ScottyBrown,RBT
2,0,192,75,2004,ScottyBrown,RBT
1,0,194,80,2004,ScottyBrown,RBT
2,0,195,70,2004,ScottyBrown,RBT
2,0,195,70,2004,ScottyBrown,RBT
2,0,196,90,2004,ScottyBrown,RBT
1,0,200,80,2004,ScottyBrown,RBT
2,0,200,80,2004,ScottyBrown,RBT
2,0,200,80,2004,ScottyBrown,RBT
1,0,202,90,2004,ScottyBrown,RBT
1,0,202,80,2004,ScottyBrown,RBT
2,0,202,70,2004,ScottyBrown,RBT
1,0,204,80,2004,ScottyBrown,RBT
1,0,205,90,2004,ScottyBrown,RBT
1,0,205,80,2004,ScottyBrown,RBT
2,0,208,90,2004,ScottyBrown,RBT
2,1,208,NA,2004,ScottyBrown,RBT
2,0,210,105,2004,ScottyBrown,RBT
1,0,220,110,2004,ScottyBrown,RBT
1,0,220,100,2004,ScottyBrown,RBT
2,0,220,100,2004,ScottyBrown,RBT
1,0,221,110,2004,ScottyBrown,RBT
2,0,230,120,2004,ScottyBrown,RBT
1,0,232,120,2004,ScottyBrown,RBT
2,0,232,120,2004,ScottyBrown,RBT
2,0,240,150,2004,ScottyBrown,RBT
2,0,252,150,2004,ScottyBrown,RBT
1,0,260,160,2004,ScottyBrown,RBT
2,0,260,200,2004,ScottyBrown,RBT
2,0,260,160,2004,ScottyBrown,RBT
2,0,262,215,2004,ScottyBrown,RBT
1,0,265,200,2004,ScottyBrown,RBT
2,0,265,200,2004,ScottyBrown,RBT
1,0,270,200,2004,ScottyBrown,RBT
1,0,270,220,2004,ScottyBrown,RBT
2,1,270,NA,2004,ScottyBrown,RBT
1,0,275,240,2004,ScottyBrown,RBT
1,0,275,180,2004,ScottyBrown,RBT
2,1,275,NA,2004,ScottyBrown,RBT
2,0,276,180,2004,ScottyBrown,RBT
2,0,280,220,2004,ScottyBrown,RBT
1,0,282,240,2004,ScottyBrown,RBT
2,1,283,NA,2004,ScottyBrown,RBT
1,0,285,240,2004,ScottyBrown,RBT
1,0,290,260,2004,ScottyBrown,RBT
1,0,290,225,2004,ScottyBrown,RBT
1,0,292,510,2004,ScottyBrown,RBT
1,0,300,300,2004,ScottyBrown,RBT
2,1,300,NA,2004,ScottyBrown,RBT
2,0,302,320,2004,ScottyBrown,RBT
2,1,302,NA,2004,ScottyBrown,RBT
1,0,305,320,2004,ScottyBrown,RBT
1,0,307,280,2004,ScottyBrown,RBT
2,0,308,310,2004,ScottyBrown,RBT
1,0,310,290,2004,ScottyBrown,RBT
1,0,310,325,2004,ScottyBrown,RBT
2,1,310,NA,2004,ScottyBrown,RBT
2,1,310,NA,2004,ScottyBrown,RBT
2,1,320,NA,2004,ScottyBrown,RBT
1,0,325,760,2004,ScottyBrown,RBT
1,0,330,290,2004,ScottyBrown,RBT
2,0,330,360,2004,ScottyBrown,RBT
2,0,330,420,2004,ScottyBrown,RBT
2,0,335,360,2004,ScottyBrown,RBT
1,0,340,400,2004,ScottyBrown,RBT
2,0,342,355,2004,ScottyBrown,RBT
2,0,342,440,2004,ScottyBrown,RBT
1,0,345,400,2004,ScottyBrown,RBT
1,0,345,500,2004,ScottyBrown,RBT
2,0,345,350,2004,ScottyBrown,RBT
2,0,350,390,2004,ScottyBrown,RBT
1,0,358,420,2004,ScottyBrown,RBT
1,0,360,555,2004,ScottyBrown,RBT
1,0,360,410,2004,ScottyBrown,RBT
1,0,362,460,2004,ScottyBrown,RBT
1,0,365,500,2004,ScottyBrown,RBT
2,1,365,NA,2004,ScottyBrown,RBT
2,1,365,NA,2004,ScottyBrown,RBT
2,0,365,460,2004,ScottyBrown,RBT
1,0,368,410,2004,ScottyBrown,RBT
2,0,370,390,2004,ScottyBrown,RBT
2,0,370,510,2004,ScottyBrown,RBT
1,0,372,520,2004,ScottyBrown,RBT
1,0,374,510,2004,ScottyBrown,RBT
1,0,375,650,2004,ScottyBrown,RBT
2,1,375,NA,2004,ScottyBrown,RBT
2,0,378,500,2004,ScottyBrown,RBT
2,1,378,NA,2004,ScottyBrown,RBT
2,0,378,510,2004,ScottyBrown,RBT
1,0,380,600,2004,ScottyBrown,RBT
1,0,382,450,2004,ScottyBrown,RBT
2,0,382,470,2004,ScottyBrown,RBT
2,0,382,550,2004,ScottyBrown,RBT
1,0,385,565,2004,ScottyBrown,RBT
2,1,385,NA,2004,ScottyBrown,RBT
1,0,386,620,2004,ScottyBrown,RBT
1,0,386,440,2004,ScottyBrown,RBT
1,0,386,580,2004,ScottyBrown,RBT
1,0,390,480,2004,ScottyBrown,RBT
1,0,390,610,2004,ScottyBrown,RBT
2,0,390,580,2004,ScottyBrown,RBT
2,0,390,620,2004,ScottyBrown,RBT
1,0,392,560,2004,ScottyBrown,RBT
1,0,395,620,2004,ScottyBrown,RBT
2,1,396,NA,2004,ScottyBrown,RBT
2,0,400,710,2004,ScottyBrown,RBT
1,0,402,560,2004,ScottyBrown,RBT
2,0,402,590,2004,ScottyBrown,RBT
1,0,406,680,2004,ScottyBrown,RBT
1,0,408,600,2004,ScottyBrown,RBT
2,0,408,620,2004,ScottyBrown,RBT
2,0,408,590,2004,ScottyBrown,RBT
2,0,408,600,2004,ScottyBrown,RBT
2,0,410,600,2004,ScottyBrown,RBT
2,0,410,700,2004,ScottyBrown,RBT
1,0,412,600,2004,ScottyBrown,RBT
1,0,415,860,2004,ScottyBrown,RBT
2,0,415,680,2004,ScottyBrown,RBT
1,0,418,660,2004,ScottyBrown,RBT
2,0,418,580,2004,ScottyBrown,RBT
2,0,420,760,2004,ScottyBrown,RBT
1,0,422,640,2004,ScottyBrown,RBT
2,0,422,710,2004,ScottyBrown,RBT
1,0,425,820,2004,ScottyBrown,RBT
2,1,425,NA,2004,ScottyBrown,RBT
1,0,428,820,2004,ScottyBrown,RBT
2,0,428,710,2004,ScottyBrown,RBT
2,0,430,740,2004,ScottyBrown,RBT
2,0,430,730,2004,ScottyBrown,RBT
2,0,430,720,2004,ScottyBrown,RBT
2,1,430,NA,2004,ScottyBrown,RBT
2,0,430,720,2004,ScottyBrown,RBT
1,0,432,780,2004,ScottyBrown,RBT
2,1,432,NA,2004,ScottyBrown,RBT
2,0,432,710,2004,ScottyBrown,RBT
2,0,434,700,2004,ScottyBrown,RBT
2,0,435,775,2004,ScottyBrown,RBT
2,0,438,840,2004,ScottyBrown,RBT
1,0,440,930,2004,ScottyBrown,RBT
2,0,440,760,2004,ScottyBrown,RBT
2,0,440,800,2004,ScottyBrown,RBT
2,0,440,720,2004,ScottyBrown,RBT
2,0,442,880,2004,ScottyBrown,RBT
1,0,445,700,2004,ScottyBrown,RBT
1,0,450,860,2004,ScottyBrown,RBT
2,0,450,820,2004,ScottyBrown,RBT
2,0,450,690,2004,ScottyBrown,RBT
1,0,451,920,2004,ScottyBrown,RBT
1,0,452,850,2004,ScottyBrown,RBT
2,0,452,720,2004,ScottyBrown,RBT
2,1,452,NA,2004,ScottyBrown,RBT
2,0,455,860,2004,ScottyBrown,RBT
1,0,460,910,2004,ScottyBrown,RBT
2,0,460,810,2004,ScottyBrown,RBT
2,0,460,850,2004,ScottyBrown,RBT
2,1,465,NA,2004,ScottyBrown,RBT
2,0,465,1020,2004,ScottyBrown,RBT
1,0,468,825,2004,ScottyBrown,RBT
1,0,470,780,2004,ScottyBrown,RBT
1,0,470,1010,2004,ScottyBrown,RBT
2,0,470,730,2004,ScottyBrown,RBT
2,0,470,880,2004,ScottyBrown,RBT
2,0,470,920,2004,ScottyBrown,RBT
2,1,474,NA,2004,ScottyBrown,RBT
1,0,475,990,2004,ScottyBrown,RBT
2,0,475,1010,2004,ScottyBrown,RBT
2,0,478,880,2004,ScottyBrown,RBT
1,0,485,440,2004,ScottyBrown,RBT
2,0,490,1140,2004,ScottyBrown,RBT
2,0,492,1120,2004,ScottyBrown,RBT
1,0,498,1070,2004,ScottyBrown,RBT
1,0,505,NA,2004,ScottyBrown,RBT
2,0,505,880,2004,ScottyBrown,RBT
2,1,514,NA,2004,ScottyBrown,RBT
1,0,372,560,2006,ScottyBrown,RBT
1,0,448,950,2006,ScottyBrown,RBT
1,0,402,670,2006,ScottyBrown,RBT
1,0,290,270,2006,ScottyBrown,RBT
1,0,215,100,2006,ScottyBrown,RBT
1,0,205,90,2006,ScottyBrown,RBT
1,0,173,50,2006,ScottyBrown,RBT
1,0,328,320,2006,ScottyBrown,RBT
1,0,220,90,2006,ScottyBrown,RBT
1,0,300,280,2006,ScottyBrown,RBT
1,0,275,220,2006,ScottyBrown,RBT
1,0,452,890,2006,ScottyBrown,RBT
1,0,335,340,2006,ScottyBrown,RBT
1,0,450,740,2006,ScottyBrown,RBT
1,0,160,30,2006,ScottyBrown,RBT
1,0,165,40,2006,ScottyBrown,RBT
1,0,465,800,2006,ScottyBrown,RBT
1,0,456,870,2006,ScottyBrown,RBT
1,0,437,745,2006,ScottyBrown,RBT
1,0,480,830,2006,ScottyBrown,RBT
1,0,360,500,2006,ScottyBrown,RBT
1,0,282,255,2006,ScottyBrown,RBT
1,0,530,1200,2006,ScottyBrown,RBT
1,0,380,510,2006,ScottyBrown,RBT
1,0,315,360,2006,ScottyBrown,RBT
1,0,467,880,2006,ScottyBrown,RBT
1,0,370,540,2006,ScottyBrown,RBT
1,0,332,390,2006,ScottyBrown,RBT
1,0,300,290,2006,ScottyBrown,RBT
1,0,200,80,2006,ScottyBrown,RBT
1,0,434,775,2006,ScottyBrown,RBT
1,0,215,90,2006,ScottyBrown,RBT
1,0,368,500,2006,ScottyBrown,RBT
1,0,348,400,2006,ScottyBrown,RBT
1,0,260,180,2006,ScottyBrown,RBT
1,0,220,90,2006,ScottyBrown,RBT
1,0,122,15,2006,ScottyBrown,RBT
1,0,420,600,2006,ScottyBrown,RBT
1,0,440,720,2006,ScottyBrown,RBT
1,0,402,670,2006,ScottyBrown,RBT
1,0,400,590,2006,ScottyBrown,RBT
1,0,230,170,2006,ScottyBrown,RBT
1,0,210,90,2006,ScottyBrown,RBT
1,0,250,300,2006,ScottyBrown,RBT
1,0,302,300,2006,ScottyBrown,RBT
1,0,274,190,2006,ScottyBrown,RBT
1,0,190,60,2006,ScottyBrown,RBT
1,0,365,450,2006,ScottyBrown,RBT
1,0,210,90,2006,ScottyBrown,RBT
1,0,225,105,2006,ScottyBrown,RBT
1,0,250,100,2006,ScottyBrown,RBT
1,0,390,680,2006,ScottyBrown,RBT
1,0,270,230,2006,ScottyBrown,RBT
1,0,290,290,2006,ScottyBrown,RBT
1,0,370,530,2006,ScottyBrown,RBT
1,0,318,350,2006,ScottyBrown,RBT
1,0,290,215,2006,ScottyBrown,RBT
1,0,275,225,2006,ScottyBrown,RBT
1,0,355,410,2006,ScottyBrown,RBT
1,0,366,420,2006,ScottyBrown,RBT
1,0,172,45,2006,ScottyBrown,RBT
1,0,285,200,2006,ScottyBrown,RBT
1,0,150,30,2006,ScottyBrown,RBT
1,0,145,30,2006,ScottyBrown,RBT
1,0,255,170,2006,ScottyBrown,RBT
1,0,220,120,2006,ScottyBrown,RBT
1,0,174,45,2006,ScottyBrown,RBT
1,0,182,45,2006,ScottyBrown,RBT
1,0,166,30,2006,ScottyBrown,RBT
1,0,156,30,2006,ScottyBrown,RBT
1,0,142,20,2006,ScottyBrown,RBT
1,0,322,345,2006,ScottyBrown,RBT
1,0,265,200,2006,ScottyBrown,RBT
1,0,355,420,2006,ScottyBrown,RBT
1,0,318,340,2006,ScottyBrown,RBT
1,0,350,480,2006,ScottyBrown,RBT
1,0,406,720,2006,ScottyBrown,RBT
1,0,300,290,2006,ScottyBrown,RBT
1,0,380,530,2006,ScottyBrown,RBT
1,0,208,105,2006,ScottyBrown,RBT
1,0,304,270,2006,ScottyBrown,RBT
1,0,290,260,2006,ScottyBrown,RBT
1,0,280,220,2006,ScottyBrown,RBT
1,0,375,540,2006,ScottyBrown,RBT
1,0,198,80,2006,ScottyBrown,RBT
1,0,262,100,2006,ScottyBrown,RBT
1,0,336,290,2006,ScottyBrown,RBT
1,0,248,170,2006,ScottyBrown,RBT
1,0,505,1172,2006,ScottyBrown,RBT
1,0,210,110,2006,ScottyBrown,RBT
2,0,470,1015,2006,ScottyBrown,RBT
2,0,472,960,2006,ScottyBrown,RBT
2,0,418,610,2006,ScottyBrown,RBT
2,0,378,490,2006,ScottyBrown,RBT
2,0,330,320,2006,ScottyBrown,RBT
2,0,358,440,2006,ScottyBrown,RBT
2,0,218,110,2006,ScottyBrown,RBT
2,0,185,70,2006,ScottyBrown,RBT
2,0,212,110,2006,ScottyBrown,RBT
2,0,192,70,2006,ScottyBrown,RBT
2,0,208,90,2006,ScottyBrown,RBT
2,0,160,40,2006,ScottyBrown,RBT
2,0,180,40,2006,ScottyBrown,RBT
2,0,172,40,2006,ScottyBrown,RBT
2,0,470,1010,2006,ScottyBrown,RBT
2,0,322,370,2006,ScottyBrown,RBT
2,0,295,190,2006,ScottyBrown,RBT
2,0,255,180,2006,ScottyBrown,RBT
2,0,184,70,2006,ScottyBrown,RBT
2,0,330,390,2006,ScottyBrown,RBT
2,0,192,85,2006,ScottyBrown,RBT
2,0,418,640,2006,ScottyBrown,RBT
2,0,330,420,2006,ScottyBrown,RBT
2,0,272,210,2006,ScottyBrown,RBT
2,0,200,110,2006,ScottyBrown,RBT
2,0,320,365,2006,ScottyBrown,RBT
2,0,430,820,2006,ScottyBrown,RBT
2,0,295,275,2006,ScottyBrown,RBT
2,0,260,210,2006,ScottyBrown,RBT
2,0,322,360,2006,ScottyBrown,RBT
2,0,180,80,2006,ScottyBrown,RBT
2,0,190,90,2006,ScottyBrown,RBT
2,0,202,90,2006,ScottyBrown,RBT
2,0,190,80,2006,ScottyBrown,RBT
2,0,342,430,2006,ScottyBrown,RBT
2,0,282,550,2006,ScottyBrown,RBT
2,0,490,1025,2006,ScottyBrown,RBT
2,0,446,770,2006,ScottyBrown,RBT
2,0,325,380,2006,ScottyBrown,RBT
2,0,242,140,2006,ScottyBrown,RBT
2,0,285,250,2006,ScottyBrown,RBT
2,0,190,100,2006,ScottyBrown,RBT
2,0,160,45,2006,ScottyBrown,RBT
2,0,130,35,2006,ScottyBrown,RBT
2,0,112,25,2006,ScottyBrown,RBT
2,0,442,890,2006,ScottyBrown,RBT
2,0,452,940,2006,ScottyBrown,RBT
2,0,382,500,2006,ScottyBrown,RBT
2,0,356,490,2006,ScottyBrown,RBT
2,0,480,1080,2006,ScottyBrown,RBT
2,0,352,490,2006,ScottyBrown,RBT
2,0,372,540,2006,ScottyBrown,RBT
2,0,322,410,2006,ScottyBrown,RBT
2,0,290,220,2006,ScottyBrown,RBT
2,0,165,100,2006,ScottyBrown,RBT
2,0,271,190,2006,ScottyBrown,RBT
2,0,245,160,2006,ScottyBrown,RBT
2,0,172,70,2006,ScottyBrown,RBT
2,0,165,60,2006,ScottyBrown,RBT
2,0,152,40,2006,ScottyBrown,RBT
2,0,135,30,2006,ScottyBrown,RBT
2,0,134,30,2006,ScottyBrown,RBT
2,0,232,140,2006,ScottyBrown,RBT
2,0,455,940,2006,ScottyBrown,RBT
2,0,478,960,2006,ScottyBrown,RBT
2,0,430,800,2006,ScottyBrown,RBT
2,0,305,290,2006,ScottyBrown,RBT
2,0,375,510,2006,ScottyBrown,RBT
2,0,378,450,2006,ScottyBrown,RBT
2,0,315,330,2006,ScottyBrown,RBT
2,0,375,540,2006,ScottyBrown,RBT
2,0,252,180,2006,ScottyBrown,RBT
2,0,165,60,2006,ScottyBrown,RBT
2,0,170,60,2006,ScottyBrown,RBT
2,0,215,110,2006,ScottyBrown,RBT
2,0,345,620,2006,ScottyBrown,RBT
2,0,400,660,2006,ScottyBrown,RBT
2,0,340,420,2006,ScottyBrown,RBT
2,0,275,265,2006,ScottyBrown,RBT
2,0,445,800,2006,ScottyBrown,RBT
2,0,198,110,2006,ScottyBrown,RBT
2,0,204,100,2006,ScottyBrown,RBT
2,0,292,260,2006,ScottyBrown,RBT
2,0,145,60,2006,ScottyBrown,RBT
2,0,185,210,2006,ScottyBrown,RBT
2,1,360,NA,2006,ScottyBrown,RBT
2,1,280,NA,2006,ScottyBrown,RBT
2,1,210,NA,2006,ScottyBrown,RBT
2,1,130,NA,2006,ScottyBrown,RBT
2,1,505,NA,2006,ScottyBrown,RBT
2,1,306,NA,2006,ScottyBrown,RBT
2,1,420,NA,2006,ScottyBrown,RBT
2,1,364,NA,2006,ScottyBrown,RBT
2,1,438,NA,2006,ScottyBrown,RBT
2,1,372,NA,2006,ScottyBrown,RBT
2,1,388,NA,2006,ScottyBrown,RBT
2,1,225,NA,2006,ScottyBrown,RBT
2,1,316,NA,2006,ScottyBrown,RBT
2,1,182,NA,2006,ScottyBrown,RBT
2,1,530,NA,2006,ScottyBrown,RBT
2,1,372,NA,2006,ScottyBrown,RBT
2,1,321,NA,2006,ScottyBrown,RBT
2,1,256,NA,2006,ScottyBrown,RBT
2,1,245,NA,2006,ScottyBrown,RBT
1,0,265,180,1989,Johnsrud,WCT
1,0,169,35,1989,Johnsrud,WCT
1,0,173,30,1989,Johnsrud,WCT
1,0,218,70,1989,Johnsrud,WCT
1,0,280,230,1989,Johnsrud,WCT
1,0,151,40,1989,Johnsrud,WCT
1,0,290,240,1989,Johnsrud,WCT
1,0,260,170,1989,Johnsrud,WCT
1,0,217,130,1989,Johnsrud,WCT
1,0,207,110,1989,Johnsrud,WCT
1,0,153,50,1989,Johnsrud,WCT
1,0,261,160,1989,Johnsrud,WCT
1,0,324,275,1989,Johnsrud,WCT
1,0,170,50,1989,Johnsrud,WCT
1,0,145,40,1989,Johnsrud,WCT
2,1,327,NA,1989,Johnsrud,WCT
2,1,172,NA,1989,Johnsrud,WCT
2,0,200,80,1989,Johnsrud,WCT
2,0,149,10,1989,Johnsrud,WCT
2,0,206,100,1989,Johnsrud,WCT
2,0,227,130,1989,Johnsrud,WCT
2,0,196,70,1989,Johnsrud,WCT
1,0,230,105,1990,Johnsrud,WCT
1,0,202,80,1990,Johnsrud,WCT
1,0,194,65,1990,Johnsrud,WCT
1,0,225,105,1990,Johnsrud,WCT
1,0,294,240,1990,Johnsrud,WCT
1,0,251,160,1990,Johnsrud,WCT
1,0,228,120,1990,Johnsrud,WCT
1,0,275,210,1990,Johnsrud,WCT
1,0,242,120,1990,Johnsrud,WCT
1,0,302,245,1990,Johnsrud,WCT
1,0,290,250,1990,Johnsrud,WCT
1,0,268,200,1990,Johnsrud,WCT
1,0,261,210,1990,Johnsrud,WCT
1,0,240,160,1990,Johnsrud,WCT
1,0,192,65,1990,Johnsrud,WCT
1,0,258,180,1990,Johnsrud,WCT
1,0,264,205,1990,Johnsrud,WCT
1,0,283,215,1990,Johnsrud,WCT
1,0,130,20,1990,Johnsrud,WCT
1,0,194,65,1990,Johnsrud,WCT
2,0,244,190,1990,Johnsrud,WCT
2,0,193,100,1990,Johnsrud,WCT
2,0,244,15,1990,Johnsrud,WCT
2,1,204,NA,1990,Johnsrud,WCT
2,1,230,NA,1990,Johnsrud,WCT
2,0,234,110,1990,Johnsrud,WCT
2,1,229,NA,1990,Johnsrud,WCT
2,0,251,190,1990,Johnsrud,WCT
2,0,296,365,1990,Johnsrud,WCT
2,1,293,NA,1990,Johnsrud,WCT
2,0,204,175,1990,Johnsrud,WCT
2,0,216,120,1990,Johnsrud,WCT
2,0,188,60,1990,Johnsrud,WCT
2,0,167,40,1990,Johnsrud,WCT
